101,-32.260496,-2.158719,-5.461929,-0.167534,0.096045,-0.028187,1.451384,0.470719,9.188074,5.625,14.8125,-56.1875
102,-34.490673,-2.158499,-6.456083,-0.071227,-0.161251,0.599922,0.862985,0,9.647473,5.4375,14.75,-55.9375
103,-35.244821,-0.848563,-5.834251,-0.029391,-0.201795,0.583952,0.627626,-0.039227,9.456062,5.375,14.9375,-55.875
104,-33.39328,-0.13853,-4.611165,-0.01419,-0.131895,0.348228,0.470719,-0.039227,9.149786,5.375,15,-56.0625
105,-31.246995,-0.23922,-3.950103,-0.012828,-0.070546,0.185249,0.666852,0.196133,8.805232,5.125,15.25,-56.625
106,-30.917862,-1.261115,-4.509153,-0.005253,-0.063373,0.196227,1.098345,0.706079,9.30292,4.9375,14.3125,-56.8125
107,-32.035223,-2.425987,-5.599465,-0.013491,-0.050004,0.232443,1.098345,0.470719,8.498956,4.9375,13.1875,-57
108,-32.027146,-2.600134,-5.455269,-0.028431,-0.031015,0.269531,0.509946,0.23536,9.111498,5.875,12.9375,-56.5
109,-31.170873,-1.90453,-3.788344,-0.010559,-0.016563,0.269985,0.156906,0.11768,8.575532,6.5625,12.625,-56.3125
110,-30.874555,-1.487585,-2.852991,0.010315,-0.005358,0.325591,0.392266,0.196133,8.958375,6.6875,12.25,-56.375
111,-30.419716,-1.421514,-1.72685,0.01604,0.012584,0.322991,0.274586,0.23536,8.384111,6.9375,11.875,-56.375
112,-30.23444,-1.492338,-1.389884,0.000785,0.096587,0.148562,-0.078453,0.23536,8.307545,6.5,11.5625,-56.9375
113,-27.739183,-1.648354,-0.407025,-0.017837,0.186035,-0.076096,0.039227,0.274586,8.652099,7,11.5,-56.375
114,-25.942706,-1.977474,0.154973,-0.004817,0.200783,-0.047246,-0.156906,0.431493,8.690387,7.25,11.375,-56.3125
115,-30.620042,-2.065199,-0.914055,0.02145,0.190956,0.011292,0.588399,0.353039,8.805232,8.0625,11.25,-56.5625
116,-26.383979,-2.258216,0.657943,0.074107,0.161809,0.14659,-1.098345,0.470719,9.188074,8.375,11.3125,-56.5625
117,-25.944048,-2.823599,1.277551,0.059987,0.268955,-0.100897,-0.11768,0.509946,7.656724,9.6875,11.375,-55.875
118,-25.066224,-3.608406,1.806958,0.039881,0.32786,-0.156399,0.11768,0.784532,7.503582,10.625,11.3125,-55.375
119,-21.832683,-6.273086,3.055549,0.044628,0.337128,-0.194866,-1.098345,1.529837,8.843511,11.1875,10.625,-55.0625
120,-26.736801,-6.572108,1.732348,0.130708,0.315416,-0.318348,0.039227,0.784532,8.192699,10.9375,10.6875,-55.0625
121,-25.136168,-6.717891,2.938816,0.208043,0.264854,-0.310616,-0.392266,0.823759,8.843511,11.25,11.3125,-54.3125
122,-28.91983,-5.775696,2.033606,0.226544,0.259635,-0.371109,-0.509946,0.902212,10.527994,11.1875,12.1875,-54.125
123,-34.328753,-3.275242,1.051966,0.1971,0.235323,-0.253614,0.353039,0,10.41315,11.0625,12.625,-53.8125
124,-32.108009,-2.428934,2.175083,0.113761,0.175999,-0.013142,-1.059118,0.039227,10.719406,11,12.875,-53.25
125,-29.455321,-1.415008,3.455704,0.062448,0.165544,0.065886,-1.372931,0.666852,10.260007,12,12.8125,-53.5
126,-29.980204,-1.571707,3.437276,0.039008,0.245463,-0.021502,0.274586,0.392266,9.379486,13.4375,11.875,-53.25
127,-33.947874,-5.878564,0.790301,0.017401,0.19895,0.270683,0.823759,1.84365,9.800608,15,10.875,-53.25
128,-35.243404,-9.495873,-0.952755,0.073478,0.119677,0.450714,-0.078453,3.451941,9.724031,16.25,9,-52.875
129,-37.14763,-14.958179,-2.486507,0.31203,0.045763,0.441132,0.353039,2.745862,9.034931,17,6.9375,-52.9375
130,-38.097272,-15.898196,-2.084266,0.374199,-0.024347,0.670643,0.745305,1.765197,8.805232,17.625,4.75,-52.875
131,-45.326932,-13.916327,-2.099249,0.320739,-0.061907,0.996286,0.156906,1.96133,9.226344,16.875,3.875,-53.4375
132,-47.645723,-12.587362,-1.274623,0.325504,-0.042761,0.978292,-0.627626,2.000557,9.073219,15.875,3.8125,-53.5625
133,-43.216922,-10.240658,3.754672,0.328314,-0.00466,0.864165,-1.255251,1.019892,8.881799,14.8125,4.4375,-54
134,-41.51014,-9.203247,4.717652,0.298608,0.047682,0.757106,-0.549172,1.098345,10.106874,14.1875,5.4375,-53.75
135,-48.32965,-8.17731,0.641282,0.324579,0.089186,0.487558,1.647517,2.471276,13.016432,13.0625,6.375,-53.75
136,-50.346178,-8.373078,-1.968542,0.375176,0,0.376363,1.255251,1.922103,11.561657,12.1875,7.4375,-53.5
137,-44.81825,-9.132641,-2.187066,0.378318,-0.12514,0.40633,-0.902212,1.137571,9.111498,11.6875,8.25,-52.875
138,-38.920156,-9.297665,-0.381314,0.3036,-0.112731,0.113708,-1.098345,1.96133,11.025681,11.875,8.4375,-52.4375
139,-30.910496,-9.369188,1.958359,0.184638,-0.090495,-0.111143,0.509946,2.07901,12.097623,11.625,8.6875,-52.75
140,-30.639904,-10.158241,1.362214,0.060737,-0.068469,-0.230087,0.23536,2.19669,10.451438,10.9375,8.0625,-53.0625
141,-33.533869,-11.019602,-0.783821,-0.046722,-0.054035,-0.410798,-0.078453,1.608291,7.809857,10.4375,6.6875,-53.75
142,-29.686468,-12.727657,0.012064,-0.04756,-0.050283,-0.635928,-0.549172,2.392823,7.235594,10.0625,5.0625,-54.0625
143,-4.109207,-17.76176,9.355442,0.004922,-0.013474,-0.867027,-3.138128,3.530394,6.737906,10.625,3.6875,-54.125
144,-1.709191,-18.170654,10.369094,0.096621,0.024923,-1.051369,-1.412158,2.510502,9.417774,11.8125,3.25,-53.75
145,-4.346189,-17.839462,10.051318,0.27009,-0.013038,-1.079608,-0.470719,2.706635,9.992019,12.3125,3.25,-53.8125
146,-19.353626,-17.715906,4.840753,0.350567,-0.011327,-0.995012,0.666852,3.80498,8.958375,12.25,3.5625,-53.25
147,-29.846332,-18.586637,0.578538,0.451045,-0.000698,-1.048035,-0.11768,3.569621,9.341198,12.4375,3.6875,-53.75
148,-32.74558,-18.529422,-0.790158,0.50241,-0.001274,-0.969269,-0.156906,2.588956,10.527994,12.4375,4.1875,-53.5
149,-29.686061,-16.616126,1.426803,0.483125,-0.029164,-0.733405,-0.509946,2.628182,10.068595,11.5625,5.125,-53.5625
150,-30.207174,-14.727227,1.771487,0.435337,-0.037821,-0.565312,-0.11768,2.471276,10.489706,10.6875,5.875,-53.0625
151,-27.534668,-13.823246,1.990413,0.386224,-0.043668,-0.549883,-0.274586,2.549729,10.795982,9.5,6.5,-52.8125
152,-27.00276,-12.227225,2.074913,0.294629,-0.053634,-0.519427,-0.431493,1.569064,11.523369,8.5625,7.1875,-53.0625
153,-27.859853,-10.453007,0.693442,0.15968,-0.059394,-0.50084,0.313813,1.84365,11.102248,7.4375,7.8125,-52.875
154,-27.706596,-10.097256,-0.109807,-0.065834,-0.111736,-0.236283,0.588399,2.471276,10.183449,6.375,8.375,-52.9375
155,-30.517405,-10.477329,-3.503846,-0.129922,-0.248866,0.031311,1.333704,1.922103,10.872549,4.6875,8.5625,-52.8125
156,-28.274587,-11.005176,-3.889755,-0.169803,-0.401583,0.299446,0.627626,1.922103,10.451438,3.375,8.6875,-53.0625
157,-26.22584,-9.865831,-4.699578,-0.250647,-0.408407,-0.037368,0.823759,1.882877,12.059344,1.625,8.6875,-52.75
158,-22.869789,-9.510101,-4.414672,-0.387323,-0.392769,-0.335452,1.255251,2.000557,12.671886,0.625,9.4375,-52.875
159,-22.193562,-8.804273,-5.935761,-0.416523,-0.404759,-0.509514,1.529837,1.765197,11.982769,0.375,10,-52.5
160,-23.398232,-8.86654,-7.336148,-0.389854,-0.477819,-0.415406,2.392823,1.96133,11.370236,-0.5625,10.3125,-52.625
161,-24.985715,-9.051044,-9.357972,-0.339048,-0.559099,-0.166504,1.647517,1.804424,10.910837,-1.1875,10.125,-52.1875
162,-26.758484,-9.511055,-10.854334,-0.312885,-0.571473,-0.094946,2.667409,1.922103,10.604561,-1.4375,10.0625,-51.9375
163,-24.877485,-9.094834,-10.538628,-0.248046,-0.599713,0.053547,1.647517,1.529837,10.145161,-1.5,10.0625,-52.1875
164,-25.382883,-8.637426,-10.74491,-0.191166,-0.56608,-0.001344,1.84365,1.372931,10.604561,-1.5625,10.0625,-51.9375
165,-22.60174,-7.90662,-9.549468,-0.167831,-0.534699,-0.044872,1.451384,1.333704,9.456062,-1.625,10.5625,-51.5625
166,-22.261233,-7.656517,-9.4144,-0.188007,-0.443994,-0.075276,1.765197,1.412158,10.145161,-1.3125,11,-51.9375
167,-23.970453,-8.1279,-10.487058,-0.181741,-0.385596,0.011711,2.275143,1.490611,10.145161,-1.25,11.3125,-51.8125
168,-25.180044,-8.530009,-11.230287,-0.123081,-0.370865,0.192807,2.19669,1.686744,9.417774,-1.4375,11.0625,-51.375
169,-27.674521,-8.536801,-12.401947,-0.038485,-0.372663,0.370533,2.039783,1.490611,9.609185,-1.25,11.3125,-51.1875
170,-27.41941,-8.352676,-12.223733,0.009756,-0.340234,0.374041,1.882877,1.176798,9.609185,-1.4375,11.25,-51.9375
171,-27.286613,-6.937561,-11.443106,-0.00466,-0.268885,0.35596,1.922103,1.059118,10.183449,-1.3125,11.3125,-52.1875
172,-26.678242,-6.052996,-10.74373,-0.076341,-0.195721,0.343411,1.84365,0.784532,10.298295,-1.5625,11.8125,-52.25
173,-23.538638,-3.97034,-8.813835,-0.1568,-0.133832,0.336587,0.902212,0.313813,9.570908,-1.625,12.3125,-51.625
174,-19.373183,-2.620468,-7.153367,-0.249582,-0.039636,0.135263,0.549172,0,9.915462,-1.875,12.75,-51.5625
175,-12.65996,-0.695022,-5.194392,-0.322362,0.055205,-0.144862,0.980665,0.078453,10.987393,-1.625,13.1875,-51.3125
176,-11.245803,-0.08123,-4.804866,-0.361929,0.08512,-0.191306,1.333704,-0.11768,12.480456,-1.125,14.625,-50.75
177,-17.332869,0.109417,-6.45192,-0.397953,0.099135,-0.177395,1.765197,0,12.710156,-0.375,15.75,-50
178,-20.344444,-1e-05,-7.325222,-0.424848,0.130341,-0.165318,2.118236,0.11768,12.748445,0.375,16.8125,-49.3125
179,-22.61373,-0.10107,-7.903579,-0.435303,0.144025,-0.098698,1.84365,0.078453,13.399275,0.75,17.1875,-49
180,-20.737974,0.034226,-6.935782,-0.460086,0.164637,-0.045902,0.274586,-0.23536,12.135911,1.3125,17.25,-49.0625
181,-17.852943,0.142938,-5.218591,-0.471728,0.231099,-0.181968,1.098345,-0.078453,11.408525,1.8125,16.875,-49.6875
182,-17.423287,-0.201012,-4.843969,-0.448934,0.277176,-0.281312,1.216025,0.470719,9.494331,2.1875,16,-49.75
183,-19.396511,-1.850911,-5.248434,-0.366414,0.274628,-0.186314,0.823759,0.627626,10.910837,2.9375,15.6875,-50
184,-22.930466,-2.232844,-6.281448,-0.253736,0.242374,0.006929,1.725971,0.353039,13.475831,3.8125,15.75,-49.75
185,-25.294098,-1.64654,-5.774424,-0.154165,0.163764,0.263527,1.647517,0.039227,12.557033,4.5,16.375,-49.625
186,-25.762874,-1.237468,-5.274497,-0.091403,0.133256,0.396033,0.392266,0.313813,9.95375,5.125,16.5625,-49.375
187,-26.023326,-2.218352,-4.832453,-0.022166,0.095243,0.58767,0.706079,0.862985,7.963,6.25,16.5625,-49.6875
188,-26.040115,-2.765989,-4.548966,0.077877,0.087808,0.616887,0.823759,0.313813,7.08247,7.25,16.6875,-50
189,-29.190005,-0.787903,-3.807471,0.10828,0.074316,0.621739,0.196133,-0.627626,11.102248,7.125,17.1875,-50
190,-33.346664,1.386133,-4.131673,0.066968,0.165038,0.374094,1.019892,-1.059118,12.59531,6.625,18.5,-49.1875
191,-35.76383,4.350356,-3.870839,-0.011222,0.163101,0.34095,0.823759,-1.059118,10.987393,6.1875,19.75,-48.4375
192,-35.338456,4.925866,-4.158387,-0.102224,0.100199,0.483509,0.627626,-0.823759,9.034931,6,20.3125,-47.875
193,-34.279169,5.239932,-5.067451,-0.151844,0.068941,0.476841,0.862985,-0.862985,8.498956,6.6875,20.875,-47.8125
194,-32.62263,6.050824,-4.076204,-0.208794,0.054908,0.51482,0.431493,-1.372931,9.456062,7.8125,21.875,-47.125
195,-34.073369,6.240251,-4.53016,-0.285745,0.06737,0.507908,0.666852,-0.823759,8.154411,9.5,23.25,-46.3125
196,-35.907117,5.635259,-5.675122,-0.303565,0.080687,0.479669,1.804424,-0.313813,9.341198,10.9375,24.3125,-45
197,-39.588695,5.929631,-7.257312,-0.264784,0.039322,0.463542,1.725971,-1.569064,11.791357,11.875,25.0625,-44.0625
198,-41.309964,7.894518,-6.523047,-0.345261,-0.004119,0.516408,0.196133,-3.177355,11.370236,12.25,25.625,-43.25
199,-43.426131,12.651716,-3.579544,-0.543722,-0.018169,0.613815,0,-2.981222,9.149786,11.1875,26.625,-43.1875
200,-40.674596,14.240897,-0.7941,-0.626503,-0.008081,0.582469,-0.549172,-2.157463,10.834261,9.5,26.375,-44.125
201,-35.372805,13.051176,-0.954263,-0.578996,0.021782,0.437292,0.823759,-1.647517,9.992019,7.5,25.25,-45.25
202,-32.346823,10.898937,-2.063343,-0.495394,0.080617,0.236335,1.019892,-1.098345,8.958375,6.625,24.375,-46.1875
203,-31.183628,6.360632,-5.78475,-0.389191,0.052447,0.165998,1.176798,-0.353039,10.298295,7,23.8125,-46.9375
204,-32.630505,4.983907,-7.624412,-0.27009,0.030037,0.105941,1.96133,-0.666852,9.647473,7.8125,23.6875,-47.4375
205,-32.077044,3.99712,-6.959947,-0.158074,-0.070476,0.153135,0.745305,-0.784532,8.537244,7.625,22.625,-47.75
206,-30.631667,4.746105,-5.048986,-0.071419,-0.077667,0.083549,-0.431493,-1.294478,8.652099,6.375,21.1875,-48.5
207,-26.511359,8.304431,-0.545408,-0.088541,-0.012601,-0.065572,-0.313813,-1.882877,9.800608,5.375,19.9375,-49.125
208,-28.437114,10.034876,-0.382743,-0.124512,0.255813,-0.447276,0.509946,-2.19669,10.987393,5.4375,20.125,-49.5
209,-40.920322,10.297016,-4.930413,-0.147568,0.265866,-0.435599,2.19669,-2.07901,11.408525,5.375,20.9375,-49.6875
210,-44.679836,8.894728,-8.229088,-0.072623,0.141581,-0.272149,3.373487,-0.902212,13.05472,5.6875,21,-49.8125
211,-48.112119,4.084609,-16.356018,0.177832,-0.340304,0.324963,4.707192,0.588399,10.374862,4.9375,20.25,-50.5625
212,-47.364159,1.601032,-18.542949,0.385159,-0.774874,0.879716,2.628182,0.431493,7.656724,3.875,18.75,-51.5
