Var1,Psi,Theta,Phi,Psi_dt,Theta_dt,Phi_dt,X,Y,Z,X_M,Y_M,Z_M
402,104.483999,-87.866962,-46.84501,0.0416864444444444,-0.0624538888888889,-0.00357366666666667,0.196133,9.54078044444444,0.250956333333333,-14.0694444444444,-44.1388888888889,23.0625
403,102.986023589719,-87.7647206090981,-48.3890246319789,0.032481,-0.061959,-0.00857,0.196133,9.20953444444445,0.233952111111111,-14.0555555555556,-44.4583333333333,23.0625
404,103.087526233049,-87.8001038910939,-48.2524699918124,0.0237188888888889,-0.0590791111111111,-0.0115094444444444,0.11768,9.296704,0.267969,-14.0625,-44.3125,23.1875
405,107.334328333333,-87.862971,-43.7775636666667,0.0182155555555556,-0.0530368888888889,-0.0106643333333333,0.122038444444444,9.62359344444445,0.0467774444444444,-13.75,-44.1458333333333,23.1805555555556
406,110.890152111111,-87.8585207777778,-40.1709927777778,0.001175,-0.0570026666666667,-0.00828466666666667,0.174340222222222,9.75434811111111,0.123351444444444,-13.7638888888889,-44.2847222222222,23.1111111111111
407,113.731472666667,-87.8710502222222,-37.4478133333333,-0.0214054444444444,-0.0701235555555556,-0.00637977777777778,0.261511,9.88510333333333,0.178649333333333,-13.8125,-44.1666666666667,23.1666666666667
408,118.507684666667,-87.806198,-32.7564053333333,-0.0418065555555556,-0.0819241111111111,-0.00496422222222222,0.244076555555556,9.98099022222222,0.2297,-13.8125,-44.1805555555556,23.375
409,122.576884777778,-87.65449,-28.9113692222222,-0.0531043333333333,-0.0882263333333333,-0.00313,0.222283777777778,9.959198,0.165891666666667,-13.8472222222222,-44.25,23.4444444444444
410,123.069141,-87.5870466666667,-28.6951205555556,-0.0588797777777778,-0.091397,-0.000798888888888889,0.326888,9.84587666666667,0.216927666666667,-14.0416666666667,-44.1666666666667,23.4583333333333
411,120.111008,-87.743281,-31.528437,-0.060924,-0.0908538888888889,0.00164066666666667,0.322529888888889,9.56257322222222,0.297748555555556,-14.0277777777778,-44.0277777777778,23.2916666666667
412,108.951113,-87.8907887777778,-42.7594936666667,-0.060668,-0.084195,0.003473,0.278944555555556,9.59744233333334,0.306257,-14.1666666666667,-44.2222222222222,23.4166666666667
413,97.4639841111111,-88.1492805555555,-54.0421423333333,-0.0599246666666667,-0.079387,0.005358,0.196133,9.688971,0.306257,-14.1875,-44,23.5
414,84.9438253333333,-88.3638443333333,-66.2211586666667,-0.059196,-0.0737476666666667,0.00924066666666667,0.239718444444444,9.863311,0.297750666666667,-14.1736111111111,-43.9861111111111,23.5416666666667
415,82.1150602222222,-88.4034521111111,-69.073028,-0.061383,-0.0653626666666667,0.012747,0.248434888888889,10.0289338888889,0.238204222222222,-14.0625,-43.8611111111111,23.3333333333333
416,86.6777514926122,-88.4745846377931,-64.6511261093941,-0.0676043333333333,-0.0642613333333333,0.0146743333333333,0.130755,10.18584,0.229687333333333,-14.0416666666667,-43.7291666666667,23.1458333333333
417,96.0456847624786,-88.5309550665255,-55.3243117698884,-0.0720648888888889,-0.0730457777777778,0.0154787777777778,0.148189444444444,10.2294253333333,0.187157777777778,-13.8888888888889,-43.5902777777778,23.0625
418,104.825526222222,-88.3764698888889,-46.863894,-0.070296,-0.073042,0.0139623333333333,0.191774444444444,10.033292,0.250960555555556,-13.9236111111111,-43.6597222222222,23.0625
419,111.528998222222,-88.3391825555556,-40.2765535555556,-0.0642335555555555,-0.0618852222222222,0.00924066666666667,0.183057333333333,9.98970733333333,0.267969,-14.1458333333333,-43.7708333333333,23.0625
420,111.293479,-88.49286,-40.310294,-0.056174,-0.0501181111111111,0.00398888888888889,0.287661888888889,9.941764,0.148872555555556,-14.1388888888889,-43.8611111111111,23.0625
421,109.464498333333,-88.5969363333333,-41.9203098888889,-0.048642,-0.04105,0.000628,0.244077,9.43617622222222,0.216938333333333,-14.125,-43.875,22.8958333333333
422,103.717980333333,-88.6508123333333,-47.5967941111111,-0.0453607777777778,-0.0396457777777778,-0.001121,0.156906,9.218251,0.267969,-14.375,-44.125,23.0625
423,99.8952483333333,-88.591959,-51.406819,-0.0424598888888889,-0.0415235555555556,-0.00266877777777778,0.270227555555556,9.13979844444444,0.310511222222222,-14.3333333333333,-44.0694444444444,23.2152777777778
424,97.6151578888889,-88.5189305555556,-53.6994867777778,-0.038624,-0.0410266666666667,-0.00390966666666667,0.252794,9.54078044444444,0.336036555555556,-14.5277777777778,-44.5972222222222,23.4930555555556
425,97.5211973333333,-88.2591783333333,-54.1531228888889,-0.033706,-0.0365591111111111,-0.00465033333333333,0.300737333333333,9.85895233333333,0.293494333333333,-14.625,-44.5,23.6875
426,99.7936146666667,-88.0055096666667,-52.2392033333333,-0.0298954444444444,-0.0363941111111111,-0.00500922222222222,0.239718,9.86766922222222,0.250960555555556,-14.6805555555556,-44.5,23.7430555555556
427,102.828632666667,-87.9126234444444,-49.2945102222222,-0.0282743333333333,-0.0466643333333333,-0.00362433333333333,0.174340222222222,9.715122,0.272231666666667,-14.75,-44.5694444444444,23.8472222222222
428,104.505687333333,-87.8086272222222,-47.816344,-0.0288855555555556,-0.0719288888888889,0.00100044444444444,0.156906,9.767424,0.280731666666667,-14.75,-44.7083333333333,23.9583333333333
429,109.562743,-87.666694,-42.833465,-0.0290828888888889,-0.0886762222222222,0.00758644444444445,0.126396888888889,10.3950495555556,0.238204222222222,-14.75,-44.7986111111111,24.0486111111111
430,110.473805333333,-87.7895156666667,-41.6010628888889,-0.032795,-0.102765,0.014294,0.152547555555556,11.3190537777778,0.161632444444444,-14.75,-44.8125,23.8958333333333
431,113.009240666667,-88.0131965555556,-38.6101406666667,-0.0348366666666667,-0.111272444444444,0.0204085555555556,0.196133,11.493394,0.153124,-14.5,-44.5,23.75
432,113.032470333333,-88.2675883333334,-38.0699163333333,-0.0287628888888889,-0.109728444444444,0.0226427777777778,0.239718444444444,10.9224285555556,0.204172555555556,-14.4861111111111,-44.5694444444444,23.6875
433,111.410969888889,-88.346359,-39.4271076666667,-0.0236086666666667,-0.100397,0.0204666666666667,0.283303111111111,10.6434845555556,0.306257,-14.375,-44.625,23.6875
434,113.904099333333,-88.4076184444444,-36.7464993333333,-0.0164797777777778,-0.0835723333333333,0.0153935555555556,0.300737333333333,10.1989156666667,0.280738,-14.4166666666667,-44.6041666666667,23.625
435,109.472259333333,-88.4254386666667,-41.1716926666667,-0.00415588888888889,-0.0758928888888889,0.0112924444444444,0.20485,9.95483922222222,0.161636444444444,-14.4444444444444,-44.6458333333333,23.4722222222222
436,105.150049666667,-88.2612911111111,-45.7918482222222,0.0109316666666667,-0.062198,0.00903533333333333,0.074095,9.86766922222222,0.0340253333333333,-14.375,-44.6805555555556,23.4375
437,107.460986333333,-88.2116695555555,-43.5402646666667,0.0248516666666667,-0.0413273333333333,0.006729,0.039227,9.85895233333333,0.0765633333333333,-14.3333333333333,-44.625,23.6458333333333
438,106.022786,-88.050667,-45.238932,0.0362232222222222,-0.0230168888888889,0.00385477777777778,0.161265,9.99842411111111,0.174397111111111,-14.3611111111111,-44.5763888888889,23.5555555555556
439,107.621491444444,-87.9082726666667,-43.8500653333333,0.040701,-0.01117,0.001606,0.196133,10.111745,0.361555111111111,-14.2083333333333,-44.6180555555556,23.5555555555556
440,111.490739,-87.7424255555556,-40.1771851111111,0.0389363333333333,-0.0112421111111111,0.000666888888888889,0.353039,10.042009,0.344545,-14.0625,-44.75,23.6875
441,110.902359666667,-87.7213036666667,-40.8297073333333,0.0357985555555556,-0.0204418888888889,0.000853111111111111,0.348680555555555,9.98970766666666,0.259462666666667,-14.0347222222222,-44.7916666666667,23.375
442,110.979369444444,-87.7954776666667,-40.7222355555556,0.032149,-0.017186,0.00147766666666667,0.270227888888889,10.5040118888889,0.182903555555556,-13.7569444444444,-44.5833333333333,23.3333333333333
443,112.509643333333,-87.9376671111111,-39.0206188888889,0.0285223333333333,-0.0208508888888889,0.00140811111111111,0.104604333333333,10.565031,0.178649333333333,-13.5,-44.3541666666667,23.1875
444,114.892064666667,-88.154192,-36.3387666666667,0.0252645555555556,-0.0264258888888889,0.000923111111111111,0.0958872222222222,11.0444676666667,0.246708444444444,-13.5138888888889,-44.2430555555556,23.1319444444444
445,116.684078333333,-88.4119604444444,-34.17067,0.0229103333333333,-0.019181,0.000477333333333333,0.20485,11.7200365555556,0.204166222222222,-13.5833333333333,-44.4166666666667,23.2708333333333
446,115.075383888889,-88.5634368888889,-35.5710826666667,0.0214518888888889,-0.0123082222222222,0.000440111111111111,0.300737333333333,11.754905,0.229687333333333,-13.6666666666667,-44.5416666666667,23.1875
447,108.961017,-88.655207,-41.632479,0.0201838888888889,-0.00913555555555556,-0.000754777777777778,0.283303111111111,11.1316375555556,0.238204222222222,-13.7986111111111,-44.7083333333333,22.9166666666667
448,106.336887777778,-88.5449356666666,-44.493018,0.01946,-0.004416,-0.003368,0.309454444444444,10.5998995555556,0.2297,-13.7013888888889,-44.75,22.9305555555556
449,103.813975333333,-88.321939,-47.392746,0.0197807777777778,-0.000419111111111111,-0.00428577777777778,0.11768,10.238143,0.191412,-13.75,-44.8125,22.875
450,103.530405,-88.195369,-48.028935,0.0198347777777778,0.00112111111111111,-0.00413822222222222,0.156906,9.74563088888889,0.263716888888889,-14.0555555555556,-44.7569444444444,23.0486111111111
451,103.155600333333,-88.3511425555556,-48.3137996666667,0.020758,0.006795,-0.00418866666666667,0.113320888888889,8.95238222222222,0.263727333333333,-13.9305555555556,-44.8263888888889,22.9236111111111
452,102.856069777778,-88.6715197777778,-48.2268624444444,0.0226428888888889,0.0105998888888889,-0.00378555555555556,0.0392263333333333,7.42690333333333,0.370063666666667,-13.6458333333333,-44.8541666666667,22.8333333333333
453,102.487077333333,-88.932052,-48.3844826666667,0.021644,0.00964933333333333,-0.00323277777777778,0.161245125722661,6.54650387427734,0.276447096137665,-13.5625,-44.7847063892734,22.6944127785468
454,110.462253888889,-88.9415996666667,-40.570381,0.01896,0.00804,-0.002647,0.074075148352989,6.96071107271248,0.233963038552257,-13.6667141114274,-44.6457858885726,22.7292141114274
455,112.778250555556,-88.570309,-38.8513485555556,0.0168421111111111,0.00761711111111111,-0.00240488888888889,0.091529,7.75379166666667,0.191405666666667,-13.7083333333333,-44.6041666666667,22.8541666666667
456,111.118346,-88.076334,-41.522827,0.0142281111111111,0.0103673333333333,-0.00204777777777778,0.0871701111111111,8.76496644444445,0.212683111111111,-13.5902777777778,-44.7708333333333,23.0208333333333
457,107.109142777778,-87.8406102222222,-45.920601,0.010978,0.025464,-0.001484,0.078453,9.401308,0.2297,-13.3958333333333,-44.9236111111111,23.1180555555556
458,107.195059222222,-87.988924,-45.4240392222222,0.00596722222222222,0.0335546666666667,-0.00146055555555556,0.078453,10.355823,0.2297,-13.1875,-44.9375,23.1875
459,107.252818666667,-88.2642486666667,-44.7876566666667,0.00189833333333333,0.0291333333333333,-0.00191833333333333,0.331247,11.3495634444444,0.225445777777778,-13.2708333333333,-44.9375,23.1944444444444
460,109.011814,-88.5398442222222,-42.4059746666667,4.06666666666667e-05,0.026267,-0.00247866666666667,0.392265888888889,11.3234116666667,0.182903555555556,-13.3680555555556,-44.9375,23.3611111111111
461,109.373419555556,-88.6333836666667,-41.6696402222222,-0.000700444444444444,0.0211627777777778,-0.00337444444444444,0.0261513333333334,10.5519553333333,0.140364333333333,-13.1041666666667,-45.0416666666667,23.7708333333333
462,108.847117333333,-88.521699,-42.363348,-0.00130155555555556,0.0185255555555556,-0.00426666666666667,-0.156906,9.52334733333333,0.0978281111111111,-13.0069444444444,-45.25,23.7569444444444
463,103.931172,-88.3378116666667,-47.6620066666667,-0.00217,0.014748,-0.00488733333333333,-0.0915287777777778,8.52088955555556,0.119094222222222,-13.0763888888889,-45.2152777777778,23.6875
464,100.941250222222,-88.3108198888889,-50.7417602222222,-0.00203011111111111,0.012287,-0.00486366666666667,0.0915283333333333,8.172208,0.255212666666667,-13.1458333333333,-45.1041666666667,23.5625
465,106.538035,-88.255046,-45.238235,-0.00161166666666667,0.00869144444444445,-0.00498766666666667,0.217925777777778,8.13734,0.336036555555556,-13.4166666666667,-45.2083333333333,23.4027777777778
466,111.062410777778,-88.3181328888889,-40.643581,-0.001937,-0.004503,-0.006929,0.270227555555556,8.08503844444444,0.344545,-13.3888888888889,-45.25,23.2638888888889
467,124.187766555556,-88.2292433333333,-27.452203,-0.00148755555555556,-0.0108115555555556,-0.00784033333333333,0.23536,8.394492,0.344545,-13.375,-45.5,23.125
468,129.235152,-87.991367,-22.7608486666667,-0.00104555555555556,-0.005164,-0.0101054444444444,0.187416,9.23568566666667,0.233952111111111,-13.2430555555556,-45.3472222222222,22.9027777777778
469,131.498024,-87.8361776666667,-20.8924655555556,-0.000727,-0.00324633333333333,-0.0120426666666667,0.108962888888889,9.78485788888889,0.276477444444444,-13.1875,-45.0694444444444,22.5972222222222
470,134.261389555556,-87.8211432222222,-18.2752738888889,-0.000284777777777778,-0.00187722222222222,-0.0117288888888889,0.0915286666666667,10.460426,0.280738,-13.0833333333333,-44.8541666666667,22.4791666666667
471,129.956661333333,-87.9907383333333,-22.8160683333333,0.000364666666666667,-0.00378777777777778,-0.0113988888888889,0.135113777777778,11.7854144444444,0.280742222222222,-13.0138888888889,-44.9513888888889,22.4652777777778
472,129.665176,-88.3405243333333,-22.9852974444444,0.001222,-0.000657333333333333,-0.01238,0.135113777777778,13.1365533333333,0.280742222222222,-13.2222222222222,-45.125,22.6736111111111
473,132.482082888889,-88.5146092222222,-20.0957038888889,0.00228433333333333,0.00307177777777778,-0.0144107777777778,-0.509946,14.356936,0.433870666666667,-13.3333333333333,-45.1666666666667,22.8541666666667
474,120.543441,-88.551114,-32.433686,0.00347477777777778,-0.000798666666666666,-0.0150076666666667,-0.335605444444444,14.2915583333333,0.446632111111111,-13.375,-45.1875,22.875
475,109.815520000488,-88.3805936884913,-43.7634454706249,0.004067,-0.006999,-0.01323,-0.126397,13.5680447777778,0.148874555555556,-13.2638888888889,-45.1875,22.8194444444444
476,107.338240444444,-88.5187757777778,-45.8267382222222,0.00467388888888889,-0.0204141111111111,-0.0130548888888889,-0.039227,12.905552,0.497687,-13.375,-45.4375,22.9375
477,110.645718,-88.815154,-41.737337,0.00517388888888889,-0.0176216666666667,-0.0117831111111111,-0.0871704444444444,11.6110738888889,0.127603888888889,-13.5277777777778,-45.4513888888889,23.1597222222222
478,120.757389333333,-89.079452,-30.8221461111111,0.00503233333333333,-0.0196523333333333,-0.010565,0.235359333333333,9.75434744444444,-0.0255167777777778,-13.6944444444444,-45.5347222222222,23.5069444444444
479,144.977103777778,-89.1148586666667,-5.87714,0.004815,-0.0248763333333333,-0.00971966666666667,0.457643666666667,8.22451066666667,0.165886666666667,-13.5,-45.4375,23.6458333333333
480,151.245851333333,-88.845382,0.385421333333334,0.00394222222222222,-0.034893,-0.00905022222222222,0.440209222222222,6.76005066666667,0.225437333333333,-13.5833333333333,-45.3541666666667,23.2986111111111
481,134.796844555556,-88.3608591111111,-17.0944102222222,0.00214666666666667,-0.0586603333333333,-0.008814,0.331246444444444,5.23457177777778,0.289240111111111,-13.5833333333333,-45.2152777777778,23.1944444444444
482,123.843051444444,-87.7206002222222,-29.2401991111111,0.000951888888888889,-0.0722372222222222,-0.00860488888888889,0.209208666666667,4.40645466666667,0.280731666666667,-13.7083333333333,-45.3958333333333,23.375
483,118.47347,-87.455627,-35.159075,0.000753888888888889,-0.0717134444444445,-0.00867844444444445,0.204850111111111,5.18662833333333,0.267969,-13.8125,-45.4027777777778,23.4375
484,118.843419,-87.6407127777778,-34.476717,-0.000593,-0.080983,-0.007086,0.126397,6.70339011111111,0.267969,-14.0347222222222,-45.4305555555556,23.3819444444444
485,122.009083888889,-87.9394576666667,-30.7554412222222,-0.00263888888888889,-0.0827562222222222,-0.00552922222222222,0.196133,8.669079,0.382823,-14.3125,-45.25,23.0625
486,124.378837333333,-88.2651733333333,-27.8012446666667,-0.00435333333333333,-0.0907573333333333,-0.00561833333333333,0.331247,11.12292,0.416856777777778,-14.625,-45.3611111111111,22.625
487,126.986309555556,-88.4542508888889,-24.8575166666667,-0.00478766666666667,-0.0878193333333333,-0.007813,0.418417,12.7704373333333,0.340287222222222,-14.625,-45.3055555555556,22.7222222222222
488,147.742973444444,-88.5105092222222,-3.25506222222222,-0.004377,-0.0869195555555556,-0.00970211111111111,0.196133333333333,13.5854786666667,0.140364333333333,-14.6875,-45.5833333333333,23.0625
489,168.118053,-88.4390336666667,17.7650773333333,-0.003582,-0.0823912222222222,-0.0110498888888889,0.100245777777778,13.7946884444444,0.0212605555555556,-14.8958333333333,-45.8055555555556,23.0625
490,176.577807333333,-88.4629978888889,26.5235722222222,-0.00214666666666667,-0.0710116666666667,-0.015347,0.100245777777778,14.1651617777778,0.0212605555555556,-15.0347222222222,-45.875,23.0625
491,-139.476076444444,-88.3169801111111,30.7097677777778,0.000318333333333333,-0.0520824444444444,-0.0235113333333333,0.143830666666667,14.4353886666667,0.0637943333333333,-15.0208333333333,-45.9583333333333,23.1458333333333
492,-173.060123,-88.19561,37.441687,0.00279655555555556,-0.0232764444444444,-0.0313304444444444,0.126396888888889,14.2000291111111,0.136109111111111,-14.9513888888889,-46.0972222222222,23.2361111111111
493,161.516800888889,-88.9769477777778,11.1961058888889,0.00267,-0.012514,-0.033737,0.431492444444444,14.0867084444444,0.391334666666667,-14.7152777777778,-46.0138888888889,23.4722222222222
494,121.312970666667,-88.9757673333333,-29.742067,-0.000441888888888889,-0.016994,-0.0297403333333333,0.274586,12.866325,0.535956,-14.625,-46.0625,23.6875
495,101.051517333333,-88.380747,-50.922762,-0.00382788888888889,-0.0197051111111111,-0.0233292222222222,0.496870444444444,12.0600002222222,0.476417,-14.6805555555556,-46.0208333333333,23.6875
496,88.1316591111111,-87.5414743333333,-64.9293262222222,-0.00595733333333333,-0.0225146666666667,-0.0188263333333333,0.427134,11.1272788888889,0.314765444444444,-14.5833333333333,-45.6180555555556,23.6458333333333
497,93.6556541111111,-86.5151965555555,-60.5368773333333,-0.00631822222222222,-0.0211182222222222,-0.0156498888888889,0.49687,10.015859,0.306263333333333,-14.4583333333333,-45.375,23.5625
498,102.307309,-86.034629,-52.0827266666667,-0.00644433333333333,-0.0190432222222222,-0.0146121111111111,0.427134,8.02837744444444,0.178653333333333,-14.5,-45.4305555555556,23.6875
499,109.266983777778,-86.1520317777778,-44.3218813333333,-0.00694033333333333,-0.020013,-0.015795,0.884777888888889,7.178468,-0.672086666666667,-14.3958333333333,-45.5,23.6180555555556
500,119.421382444444,-86.6788062222222,-32.6299293333333,-0.00791811111111111,-0.0202631111111111,-0.0169473333333333,0.771456333333333,6.681598,-0.944314666666667,-14.3958333333333,-45.6666666666667,23.5208333333333
501,117.971383,-87.041171,-33.526889,-0.00872433333333333,-0.0200188888888889,-0.0171531111111111,0.518662888888889,5.82297066666667,-0.408345666666667,-14.3888888888889,-45.7013888888889,23.4513888888889
502,113.724845,-87.3355005555556,-37.4711311111111,-0.0105759860105734,-0.0218509364782432,-0.0227907906466043,0.161265111111111,5.23021311111111,-0.272223222222222,-14.375,-45.5208333333333,23.2708333333333
503,110.146622555556,-87.8379565555556,-40.3438677777778,-0.0110754444444444,-0.00542833333333333,-0.0324491111111111,0.196133,4.393379,-0.076557,-14.5,-45.5625,23.125
504,104.097449,-88.318214,-45.9274066666667,-0.00856988888888889,0.0208256666666667,-0.0427197777777778,0.148189,4.33236022222222,0.178646111111111,-14.2986111111111,-45.7777777777778,23.1805555555556
505,95.6432852222222,-88.788336,-53.9665335555556,-0.00692333333333333,0.0368206666666667,-0.0510393333333333,0.0697361111111111,5.50915822222222,0.340287222222222,-14.1458333333333,-46.0277777777778,23.1388888888889
506,86.4534596666667,-89.2100354444445,-62.7434613333333,-0.005818,0.0414864444444444,-0.0560344444444444,0.0523023333333333,7.42690333333333,0.204174666666667,-14.0416666666667,-46.125,23.1875
507,83.7283523333333,-89.4394923333333,-65.32507,-0.00540077777777778,0.047527,-0.056985,0.0610192222222222,8.81290933333333,0.297754666666667,-14.0694444444444,-46.125,23.2708333333333
508,92.4844661111111,-89.1652863333333,-57.1890512222222,-0.005323,0.0574443333333333,-0.0535176666666667,0.0174342222222222,10.6652771111111,0.382823,-14.0694444444444,-46.2638888888889,23.4097222222222
509,105.579968111111,-88.7086481111111,-44.8312605555556,-0.004875,0.0719135555555556,-0.0452154444444444,-0.156906666666667,12.827098,0.331779,-13.9166666666667,-46.5416666666667,23.3958333333333
510,108.693506,-88.112698,-42.737102,-0.00401811111111111,0.0967048888888889,-0.0370276666666667,-0.204850111111111,14.9322587777778,0.425367444444444,-13.6180555555556,-46.8680555555556,23.4236111111111
511,108.732850222222,-87.6677564444444,-43.414434,-0.004573,0.106535,-0.029688,-0.231001444444444,15.7255087777778,0.323272777777778,-13.9513888888889,-47.0486111111111,23.4375
512,106.077813333333,-87.1728084444445,-46.9159466666667,-0.00653722222222222,0.105798,-0.022761,-0.156906,16.122133,0.459399,-13.875,-46.9375,23.5
513,101.858665333333,-87.043712,-51.3629633333333,-0.00809633333333333,0.115133333333333,-0.0175056666666667,-0.523021555555556,15.5293752222222,0.463653222222222,-14.0902777777778,-47.0902777777778,23.5069444444444
514,78.6848355555556,-86.575284,-74.9076066666667,-0.00802833333333333,0.124052333333333,-0.013852,-0.557889777777778,14.7535598888889,0.438134333333333,-13.7847222222222,-47.3402777777778,23.6041666666667
515,47.6284738888889,-85.5748206666667,-106.056228888889,-0.00696922222222222,0.127480777777778,-0.00868222222222222,-0.444568333333333,14.2000296666667,-0.204177333333333,-13.5416666666667,-47.3958333333333,23.6875
516,33.759387,-84.3435653333333,-119.922346666667,-0.006417,0.119685222222222,-0.00320333333333333,-1.03732566666667,11.9510374444444,0.493437333333333,-13.3611111111111,-47.3125,23.6180555555556
517,23.5488054444444,-83.341774,-129.460264888889,-0.006289,0.108391,-0.000267333333333333,-0.950155111111111,9.226968,2.024774,-13.5347222222222,-47.3472222222222,23.6875
518,16.6894936666667,-82.7229102222222,-135.613168888889,-0.00508833333333333,0.106748555555556,0.000940222222222222,1.38600666666667,9.087496,4.64507333333333,-13.4375,-47.2916666666667,23.6041666666667
519,22.424308,-85.678132,-129.229078,-0.00147411111111111,0.103277,0.00175533333333333,1.40779877777778,7.46177122222222,2.87977555555556,-13.2777777777778,-47.1041666666667,23.5138888888889
520,60.9683504444444,-87.651971,-91.4521725555555,0.004398,0.104755,0.002583,0.788890111111111,6.66852166666667,1.16976866666667,-12.6944444444444,-46.7847222222222,23.4444444444444
521,100.419093555556,-88.371595,-51.4617292222222,0.0104565555555556,0.0998092222222222,0.00554022222222222,0.353039,4.864099,0.382823,-12.625,-46.8125,23.5625
522,125.227138,-87.915472,-26.9532836666667,0.0135787777777778,0.0955241111111111,0.00707622222222222,0.152547555555556,3.011731,-0.0850706666666667,-12.7291666666667,-47.0277777777778,23.1736111111111
523,138.873191333333,-87.79049,-12.9836696666667,0.015522,0.0939686666666667,0.00623633333333333,0.161265111111111,1.32934588888889,0.238197777777778,-12.4791666666667,-47.2638888888889,23.0625
524,148.952387444444,-88.126285,-2.13066077777778,0.0162862222222222,0.086914,0.00625611111111111,0.196062728027794,2.61596554486727,0.625338675859074,-12.2083457738451,-47.3541915476901,23.0208084523099
525,158.280613666667,-88.2984183333333,7.766945,0.0157528888888889,0.080204,0.00844722222222222,-0.143908986498943,6.50365253814455,0.633669147806756,-12.2222015127691,-47.5208954616928,23.0486939489237
526,167.259463111111,-88.3285306666667,16.9465106666667,0.0135613333333333,0.0718726666666667,0.014847,-0.231001,8.35526588888889,0.378574333333333,-12.2222222222222,-47.9722222222222,23.2916666666667
527,173.053424666667,-88.3807633333333,22.8127517777778,0.0105881111111111,0.0567446666666667,0.0244135555555556,-0.222284333333333,9.13979766666667,0.319019666666667,-12.5833333333333,-48.4583333333333,23.375
528,-176.028059,-88.234754,34.012884,0.00992077777777778,0.03264,0.0400944444444444,-0.23536,9.54078155555556,0.365808333333333,-12.75,-48.5138888888889,23.2777777777778
529,-171.036941666667,-87.9888201111111,39.1597372222222,0.010245,0.004433,0.053756,-0.339963555555556,9.680254,0.280730555555556,-12.9166666666667,-48.6666666666667,23.3611111111111
530,-159.629096777778,-88.065693,50.9850723333333,0.0577081111111111,-0.020242,0.0925525555555556,-0.392266,9.845877,0.114845,-13.4375,-49.125,23.5625
531,-142.274789666667,-87.569505,69.2813376666667,0.0904312222222222,-0.0581933333333333,0.133350777777778,-0.457643444444444,9.832801,0.0808112222222222,-13.5763888888889,-49.5,23.5763888888889
532,-161.306908333333,-85.799921,49.8820936666667,0.08939,-0.075887,0.139446,-0.370473222222222,10.0768772222222,0.0297752222222222,-13.7152777777778,-49.5555555555556,23.6875
533,15.0865144444445,-82.5302982222222,21.7073253333333,0.0768777777777778,-0.0945847777777778,0.137832888888889,-0.405341666666667,10.1727646666667,-0.127604666666667,-13.875,-49.7083333333333,23.6458333333333
534,157.763268,-78.1812026666667,-1.37156,0.0656494444444445,-0.103098111111111,0.133256222222222,-0.283303,10.0681602222222,0.153124,-13.9166666666667,-49.5972222222222,23.5069444444444
535,155.173706444444,-73.0961922222222,-8.30441033333333,0.0560543333333333,-0.101357,0.123808,-0.196133,10.002783,0.174395111111111,-13.9166666666667,-49.6666666666667,23.4375
536,148.875461777778,-72.0069997777778,-18.6136865555556,0.0484837777777778,-0.0951841111111111,0.111012888888889,-0.222284333333333,10.2119916666667,0.24245,-14,-49.5416666666667,23.5208333333333
537,144.298483,-71.162921,-26.634919,0.042216,-0.0868918888888889,0.0957006666666667,-0.204850111111111,10.3471058888889,0.238204222222222,-13.8541666666667,-49.1944444444444,23.5138888888889
538,129.649518555556,-79.8128448888889,-36.3662301111111,0.03646,-0.084753,0.078575,-0.161264555555556,10.5301634444444,0.2297,-13.8680555555556,-48.9583333333333,23.7222222222222
539,126.848874111111,-81.7976737777778,-36.7998492222222,0.0243066666666667,-0.0386688888888889,0.0228597777777778,-0.156906,10.591183,0.2297,-13.5625,-48.9375,23.75
540,138.362694,-83.6092583333333,-20.8311493333333,0.0206453333333333,0.0105653333333333,-0.0261335555555556,-0.231001444444444,10.512729,0.191412,-13.3611111111111,-49,23.6527777777778
541,151.633374666667,-84.721951,-3.89963533333333,0.017459,0.00809266666666667,-0.0405493333333333,-0.379190555555556,10.4081245555556,0.225441555555556,-13.2777777777778,-49.0277777777778,23.3888888888889
542,160.001973,-85.3685687777778,6.49257744444445,0.0160667777777778,-0.00779755555555555,-0.0461502222222222,-0.601474666666667,8.86521133333333,1.74827833333333,-13.3958333333333,-49.1458333333333,23.4583333333333
543,170.439944333333,-86.3460223333333,18.9714923333333,0.0162023333333333,-0.0340553333333333,-0.0500191111111111,0.130755555555556,6.96490088888889,2.56499477777778,-13.3541666666667,-49.2152777777778,23.5277777777778
544,-96.3221962222222,-87.1806968888889,33.9992798888889,0.015807,-0.0594753333333333,-0.056054,0.196132777777778,8.66472033333333,0.459389777777778,-13.25,-49.2152777777778,23.5625
545,-166.934896222222,-87.6072942222222,44.290677,0.0139993333333333,-0.0455573333333333,-0.0708721111111111,0.379190333333333,9.98970766666667,0.433864666666667,-13.4583333333333,-49.1458333333333,23.5208333333333
546,-155.81811290305,-87.6359628444896,56.3877655708011,0.0101748888888889,-0.0296671111111111,-0.0904778888888889,0.514304,10.5650315555556,0.0893134444444444,-13.7569444444444,-49.1736111111111,23.4513888888889
547,-147.872839444444,-87.671961,64.9468956666667,-0.016057,-0.070529,-0.08772,0.549172,11.0531844444444,0.106336555555556,-14.0902777777778,-48.9097222222222,23.5486111111111
548,-131.020747,-87.702873,82.7169294444444,-0.183370222222222,-0.214322222222222,-0.0691886666666667,0.549172,12.042566,0.344545,-14.3125,-48.6875,23.8125
