Var1,Psi,Theta,Phi,Psi_dt,Theta_dt,Phi_dt,X,Y,Z,X_M,Y_M,Z_M
243,-45.7635893333333,0.320593777777778,-2.722122,-0.00180966666666667,0.001367,-0.0101056666666667,0.509946,0,9.95375,20.8680555555556,21.4166666666667,-8.125
244,-45.619119,0.384242666666667,-2.572136,-0.00184855555555556,0.00190211111111111,-0.00924433333333333,0.44021,-0.039227,9.83037777777778,20.9375,21.4166666666667,-8.02083333333333
245,-45.4247545555556,0.443651111111111,-2.57384977777778,-0.00190633333333333,0.00250322222222222,-0.00901155555555556,0.509946,-0.056661,9.77082844444444,20.9791666666667,21.6666666666667,-8.0625
246,-45.1989773333333,0.419173888888889,-2.57497922222222,-0.00199566666666667,0.002775,-0.00870933333333333,0.496870333333333,-0.11768,9.83889266666667,20.8541666666667,21.5555555555556,-8.07638888888889
247,-45.008768,0.341036333333333,-2.54367966666667,-0.00198377777777778,0.00266066666666667,-0.00718322222222222,0.453285222222222,-0.082812,9.89844466666667,20.5347222222222,21.4444444444444,-8.11805555555556
248,-44.8458963333333,0.242577333333333,-2.57190977777778,-0.00200311111111111,0.00219933333333333,-0.005783,0.453285222222222,-0.082812,9.85590188888889,20.5,21.625,-7.875
249,-44.7315143333333,0.103745777777778,-2.57765933333333,-0.001937,0.001833,-0.003438,0.470719,-0.0915286666666667,9.88993633333333,20.7013888888889,21.8055555555556,-8.15972222222222
250,-44.708181,-1.9e-05,-2.62115,-0.00179366666666667,0.00173544444444444,-0.000577666666666667,0.348681,-0.078453,9.82613111111111,20.8125,21.6805555555556,-7.97916666666667
251,-44.6796966666667,0.00495344444444444,-2.68407744444444,-0.00161144444444444,0.001317,0.00156722222222222,0.348680555555556,-0.0435854444444444,9.86866577777778,20.8958333333333,21.4583333333333,-8.14583333333333
252,-44.7086004444444,0.0445678888888889,-2.826045,-0.001501,0.0011,0.00111133333333333,0.431493,-0.078453,9.838885,21.0902777777778,21.3888888888889,-8.27083333333333
253,-44.7187716666667,0.0594483333333333,-2.86285633333333,-0.00143877777777778,0.00132488888888889,0.000700444444444444,0.462002,-0.039227,9.86866577777778,21.2638888888889,21.3541666666667,-8.27083333333333
254,-44.6904854444444,0.109205888888889,-2.87032566666667,-0.00164266666666667,0.00170266666666667,0.000855444444444444,0.383548888888889,-0.039227,9.81762244444445,21.4166666666667,21.4791666666667,-8.14583333333333
255,-44.7260876666667,0.184023111111111,-2.85047177777778,-0.00177466666666667,0.001722,0.00102966666666667,0.379190333333333,-0.039227,9.86441033333334,21.6319444444444,21.4513888888889,-8.31944444444444
256,-44.7427097093885,0.193998322286459,-2.80322382949271,-0.00187888888888889,0.00165255555555556,0.000232666666666667,0.414058777777778,-0.0566607777777778,9.821873,21.6875,21.2152777777778,-8.20833333333333
257,-44.7222031965298,0.17941116285753,-2.82735745178257,-0.00201133333333333,0.00167211111111111,-0.000480888888888889,0.392266,-0.100245777777778,9.800608,21.6875,21.25,-8.1875
258,-44.794024,0.139483333333333,-2.87605655555556,-0.001937,0.001833,-0.000995,0.418417333333333,-0.0915286666666667,9.85165133333333,21.6180555555556,21.5,-8.0625
259,-44.794334,0.089532,-2.963314,-0.00178444444444444,0.001924,-0.000496111111111111,0.492512,-0.078453,9.81762244444445,21.6041666666667,21.5277777777778,-8.07638888888889
260,-44.742925,0.089155,-3.05196611111111,-0.00167977777777778,0.00166822222222222,-0.00117166666666667,0.509946,-0.008717,9.834632,21.7291666666667,21.625,-8.14583333333333
261,-44.7264514444444,0.0888021111111111,-3.12034122222222,-0.00171633333333333,0.001577,-0.000925333333333333,0.431493,0,9.838885,21.6597222222222,21.5972222222222,-8.29861111111111
262,-44.602188,0.103469333333333,-3.0841,-0.00173944444444444,0.00127033333333333,-0.000874888888888889,0.470719,0.0305098888888889,9.834632,21.5208333333333,21.5625,-8.40277777777778
263,-44.3931564444444,0.153018,-2.99135844444444,-0.00142888888888889,0.000678666666666667,-0.000525444444444444,0.488153,-0.0479438888888889,9.809114,21.4375,21.6041666666667,-8.45833333333333
264,-44.2789103333333,0.202824666666667,-2.92511677777778,-0.00128533333333333,5.8e-05,-5.66666666666668e-06,0.536096666666667,-0.052302,9.826126,21.3888888888889,21.8194444444444,-8.5
265,-44.2717663333333,0.311670666666667,-2.846585,-0.00147533333333333,-0.000471333333333333,-6.62222222222222e-05,0.509946,-0.0174342222222222,9.83463688888889,21.4305555555556,21.9305555555556,-8.66666666666667
266,-44.3815554444444,0.391210444444444,-2.75034255555556,-0.00171977777777778,-0.000700444444444444,-0.00148933333333333,0.509946,-0.0610192222222222,9.85590188888889,21.625,21.8125,-8.8125
267,-44.6756221111111,0.480413333333333,-2.77115611111111,-0.001815,-0.000646,-0.002094,0.509946,-0.0523023333333333,9.91546166666667,21.3055555555556,21.5069444444444,-8.65972222222222
268,-44.991969,0.533492,-2.723,-0.001763,-0.000645444444444444,-0.002352,0.418417111111111,-0.039227,9.89419011111111,21.2777777777778,21.5486111111111,-8.39583333333333
269,-45.2043132222222,0.479127222222222,-2.47414877777778,-0.001759,-0.000839444444444445,-0.00434555555555556,0.462002,-0.108963,9.877173,21.3958333333333,21.4791666666667,-8.29166666666667
270,-45.4358383333333,0.410389444444444,-2.34783766666667,-0.001658,-0.001216,-0.005201,0.431493,-0.078453,9.800608,21.4097222222222,21.4375,-8.26388888888889
271,-45.6785763333333,0.415511666666667,-2.34864,-0.00126666666666667,-0.00192933333333333,-0.00594944444444444,0.466360555555556,-0.0348684444444444,9.90695344444444,21.375,21.3333333333333,-8.19444444444444
272,-45.7751041111111,0.336523666666667,-2.30527844444444,-0.000616666666666667,-0.002686,-0.00678333333333333,0.448927,0,9.84739344444444,21.375,21.2083333333333,-8.25
273,-45.8054585555556,0.287169222222222,-2.27542344444444,0.000221333333333333,-0.00321733333333333,-0.00703933333333333,0.523021333333333,-0.0130756666666667,9.877173,21.3263888888889,21.2847222222222,-8.15277777777778
274,-45.805557,0.267306333333333,-2.361589,0.000773666666666667,-0.00367688888888889,-0.00709922222222222,0.531738222222222,-0.039227,9.89419033333333,21.3125,21.7013888888889,-8.18055555555556
275,-45.7009671111111,0.267631888888889,-2.35371655555556,0.000871,-0.00389444444444444,-0.007367,0.488153222222222,0.00435855555555556,9.93673311111111,21.3125,21.625,-8.25
276,-45.586916,0.347386777777778,-2.25569855555556,0.000855,-0.00356,-0.007453,0.444568333333333,0.039227,9.97926266666667,21.2361111111111,21.9583333333333,-8.19444444444444
277,-45.530608,0.401334,-2.297228,0.000752444444444444,-0.00331455555555556,-0.007445,0.492512,0.00871711111111111,9.90269433333333,21.125,22.1805872214532,-8.2777936107266
278,-45.4931456666667,0.441571444444444,-2.50037666666667,0.000600888888888889,-0.00312788888888889,-0.00801855555555555,0.509946,-0.0348684444444444,9.877173,21.1875711671411,22.3332858885726,-8.31242883285888
279,-45.3247254444444,0.381964777777778,-2.59159866666667,0.000500333333333333,-0.00285033333333333,-0.00830766666666667,0.470719,-0.039227,9.992019,21.3402777777778,22.3333333333333,-8.1875
280,-45.184283,0.252817333333333,-2.66613833333333,0.000481,-0.002141,-0.008087,0.470719,-0.0740945555555556,9.80911522222222,21.3402777777778,22.4027777777778,-8.22222222222222
281,-45.1287218888889,0.114032666666667,-2.75329166666667,0.000471,-0.00132655555555556,-0.00709755555555556,0.462002111111111,-0.039227,9.877173,21.3541666666667,22.0833333333333,-8.20833333333333
282,-45.1077913333333,0.0892765555555556,-2.80400055555556,0.000483,-0.000814333333333333,-0.00636466666666667,0.457644,-0.039227,9.86441033333334,21.3263888888889,21.8888888888889,-8.23611111111111
283,-45.1602253333333,0.089287,-2.82424233333333,0.000597111111111111,-0.000222777777777778,-0.00440633333333333,0.544814,-0.0566607777777778,9.838885,21.3680555555556,21.7638888888889,-8.13888888888889
284,-45.309606,0.123959888888889,-2.89256088888889,0.000721333333333333,0.000223222222222222,-0.00238522222222222,0.544814,-0.078453,9.88142777777778,21.3125,21.75,-7.9375
285,-45.3918702222222,0.252765,-2.951518,0.000628,0.000611,-0.002147,0.509946,-0.078453,9.94098733333333,21.3055555555556,21.5902777777778,-8.07638888888889
286,-45.480437,0.266931,-2.991646,0.000692222222222222,0.000838,-0.00222966666666667,0.509946,-0.078453,9.95375,21.2222222222222,21.8263888888889,-8.1875
287,-45.5776204444444,0.237030111111111,-2.79529611111111,0.000614888888888889,0.000810888888888889,-0.00207855555555556,0.579682,0.0261514444444444,9.88568155555556,21.1666666666667,21.9375,-8.16666666666667
288,-45.5915542222222,0.365070111111111,-2.73331033333333,0.000471,0.000698333333333333,-0.00200733333333333,0.431493,0,9.800608,21.1944444444444,22.1458333333333,-8.04166666666667
289,-45.467055,0.384999333333333,-2.651442,0.000222777777777778,0.000368333333333333,-0.00096,0.396624555555556,0,9.838885,21.1944444444444,22.25,-8.00694444444444
290,-45.3072872222222,0.335626222222222,-2.58232533333333,8.72222222222222e-05,0.000475,0.000203888888888889,0.431493,-0.017434,9.838885,21.25,22.3333333333333,-8.14583333333333
291,-45.0089466666667,0.286686777777778,-2.61653811111111,5.23333333333333e-05,0.000936333333333333,0.000727666666666667,0.457644,-0.078453,9.85164766666667,21.25,22.1805555555556,-8.23611111111111
292,-44.6594233333333,0.207537666666667,-2.73999433333333,-0.000162555555555556,0.000882111111111111,0.00127433333333333,0.457643777777778,-0.043585,9.89419033333333,21.1388888888889,22.125,-8.19444444444444
293,-44.4545071111111,0.143012555555556,-2.833539,-0.000193888888888889,0.000839888888888889,0.00207677777777778,0.414058777777778,0.0217927777777778,9.87291922222222,21.3125,21.875,-8.25
294,-44.2408326666667,0.054223,-2.84992188888889,-5.2e-05,0.000908,0.003438,0.405341666666667,-0.0130756666666667,9.838885,21.2361111111111,21.8194444444444,-8.36111111111111
295,-44.113812,-3.6e-05,-2.840825,-0.000112777777777778,0.000838,0.00448566666666667,0.392266,-0.0697361111111111,9.86866455555556,21.1666666666667,21.8472222222222,-8.31944444444444
296,-44.2459425555556,3.96666666666667e-05,-2.83590655555555,-0.000178777777777778,0.000841777777777778,0.00566833333333333,0.462002,-0.078453,9.877173,21.25,21.7708333333333,-8.60416666666667
297,-44.4270614444444,-2.65555555555556e-05,-2.78589433333333,-0.000261666666666667,0.00089,0.007098,0.431493,-0.039227,9.95375,21.125,21.8125,-8.74305555555556
298,-44.5944496666667,0.044259,-2.75112066666667,-0.000463222222222222,0.00100666666666667,0.00771822222222222,0.466360555555556,-0.0435854444444444,9.91120766666667,21.125,21.8472222222222,-8.77777777777778
299,-44.8197676666667,0.172385666666667,-2.77929533333333,-0.000589333333333333,0.00110333333333333,0.008271,0.422775888888889,-0.078453,9.877173,21.2916666666667,21.7916666666667,-8.70833333333333
300,-44.9455987777778,0.246572888888889,-2.75826144444444,-0.000686666666666667,0.00148333333333333,0.008465,0.379190333333333,-0.052302,9.889936,21.1319444444444,21.75,-8.49305555555556
301,-44.909137,0.266483333333333,-2.720283,-0.000824111111111111,0.00201111111111111,0.00722211111111111,0.387907444444444,0.0174342222222222,9.94948733333333,21.2291666666667,21.5277777777778,-8.49305555555556
302,-44.826229,0.301676,-2.83139011111111,-0.000932333333333333,0.00232888888888889,0.00562011111111111,0.409700222222222,-0.00435855555555556,9.92821566666667,21.125,21.4375,-8.6875
303,-44.6517881111111,0.311165555555556,-2.89645477777778,-0.000977,0.002409,0.002025,0.418417333333333,-0.117679666666667,9.82612966666667,20.9444444444444,21.3125,-8.45833333333333
304,-44.44972,0.354961,-2.940395,-0.00089,0.00244343451267453,0.000760075748949438,0.523021111111111,-0.095887,9.86015855555556,21,21.3541666666667,-8.06944444444444
305,-44.3206323333333,0.388764,-3.033872,-0.000808828922726162,0.00252888594848411,0.00131887631300383,0.479436,-0.078453,9.91120766666667,21.0416666666667,21.5208333333333,-7.85416666666667
306,-44.2728287777778,0.290171555555556,-3.07167088888889,-0.000349333333333333,0.00229233333333333,0.001536,0.470742396247899,-0.039227,9.91543916320555,21.0972222222222,21.6458333333333,-7.84027777777778
307,-44.2405976666667,0.191965333333333,-2.88941366666667,0.000240444444444444,0.00218344444444444,0.001156,0.514304444444444,-0.0348684444444444,9.877173,21.0972222222222,21.75,-7.875
308,-44.356415,0.0937124444444444,-2.75983011111111,0.000696,0.00207677777777778,-0.000152888888888889,0.549172,0.00871711111111111,9.88568166666667,21.2083333333333,21.7916666666667,-7.70833333333333
309,-44.4527683333333,0.0445513333333333,-2.66808955555556,0.000924666666666667,0.00161166666666667,-0.001786,0.523021,0.0130756666666667,9.88993633333333,21.2986111111111,21.7638888888889,-7.77083333333333
310,-44.5740556666667,0.133771333333333,-2.57195133333333,0.00109911111111111,0.00114255555555556,-0.00330033333333333,0.435851,-0.0566607777777778,9.821873,21.4236111111111,21.9166666666667,-7.59027777777778
311,-44.6764246666667,0.178097,-2.494444,0.00119622222222222,0.000444555555555556,-0.00429366666666667,0.392266,-0.100245777777778,9.77933688888889,21.6875,21.875,-7.875
312,-44.6718722222222,0.138449666666667,-2.53014177777778,0.000977,-0.000942,-0.006999,0.366114666666667,-0.11768,9.736794,21.8402777777778,21.7847222222222,-7.95833333333333
313,-44.622172,0.178027,-2.480749,0.000771444444444444,-0.001999,-0.00898088888888889,0.414058777777778,-0.148189111111111,9.81336188888889,21.5347222222222,21.5486111111111,-8.125
314,-44.7081162222222,0.177859,-2.418451,0.000659222222222222,-0.00293788888888889,-0.00999711111111111,0.326888555555556,-0.122038444444444,9.90695344444445,21.4166666666667,21.5208333333333,-8.16666666666667
315,-44.6697622222222,0.187734111111111,-2.39087566666667,0.00064,-0.00378133333333333,-0.0100936666666667,0.353039,-0.078453,9.877173,21.3194444444444,21.5625,-8.30555555555556
316,-44.8118473333333,0.251574,-2.44606333333333,0.000690222222222222,-0.00426622222222222,-0.0101012222222222,0.470719,0.00435855555555555,9.877173,21.25,21.6666666666667,-8.23611111111111
317,-44.9427791111111,0.330001777777778,-2.49681222222222,0.000826333333333333,-0.00395622222222222,-0.00940344444444444,0.453285,0.0305098888888889,9.86866455555556,21.2916666666667,21.75,-8.20833333333333
318,-45.011028,0.354420111111111,-2.52654777777778,0.000954333333333333,-0.00365333333333333,-0.00977966666666667,0.392266,-0.0130756666666667,9.85164766666667,21.0694444444444,21.6527777777778,-8.34722222222222
319,-45.0166006666667,0.295247666666667,-2.42942533333333,0.000953777777777778,-0.00347288888888889,-0.0101673333333333,0.392266,-0.0217927777777778,9.877173,21.1111111111111,21.5694444444444,-8.20833333333333
320,-44.9594383333333,0.196664777777778,-2.37940744444444,0.000864666666666667,-0.00337577777777778,-0.0104428888888889,0.457643777777778,-0.0217927777777778,9.94097633333333,21.375,21.75,-7.9375
321,-44.8306432222222,0.177157222222222,-2.29205277777778,0.000855,-0.003002,-0.011083,0.509946,-0.091529,9.88992966666667,21.4513888888889,21.8055555555556,-8.0625
322,-44.758516,0.266073,-2.284732,0.000874888888888889,-0.00230422222222222,-0.0122912222222222,0.448927,-0.0871701111111111,9.86866455555556,21.5902777777778,21.7777777777778,-8.07638888888889
323,-44.7227331111111,0.276044222222222,-2.48906388888889,0.000886222222222222,-0.00124111111111111,-0.012865,0.466360555555556,-0.078453,9.94524144444445,21.6875,21.7916666666667,-8.0625
324,-44.7705426666667,0.374631777777778,-2.62780944444444,0.000861333333333333,-0.000267666666666667,-0.0131653333333333,0.470719,0,9.915462,21.6875,21.6805555555556,-8.02083333333333
325,-44.8237416666667,0.444194,-2.71346533333333,0.000814444444444444,0.000120555555555556,-0.0131308888888889,0.400983,0.0740945555555556,9.84313922222222,21.7916666666667,21.75,-8.26388888888889
326,-45.003239,0.364953111111111,-2.86672133333333,0.000795,0.000149444444444444,-0.0132858888888889,0.462002111111111,0.039227,9.85165011111111,21.6666666666667,21.6666666666667,-8.5
327,-45.1733634444444,0.192097555555556,-2.93689911111111,0.000814333333333333,0.000169,-0.013445,0.470719333333333,3.33333333338293e-07,9.81336733333334,21.4166666666667,21.5763888888889,-8.70833333333333
328,-45.297089,0.103422666666667,-2.93893266666667,0.000806777777777778,0.000378,-0.0134701111111111,0.531738222222222,-0.0610192222222222,9.915462,21.4305555555556,21.5625,-8.75
329,-45.395158,0.123561777777778,-2.86801533333333,0.000834111111111111,0.000762222222222222,-0.0127101111111111,0.488153222222222,-0.039227,9.915462,21.4375,21.5625,-8.5625
330,-45.3856326666667,0.213024666666667,-2.72459244444444,0.000925,0.001187,-0.010804,0.523021,-0.0653776666666667,9.889936,21.25,21.2569444444444,-8.5
331,-45.22312,0.357841,-2.483201,0.000975111111111111,0.00189311111111111,-0.00959166666666667,0.457591719132535,-0.0479264991178786,9.9069703077111,21.2222222222222,21.2847222222222,-8.90277777777778
332,-45.1084891111111,0.592482222222222,-2.33123477777778,0.000948444444444444,0.00238933333333333,-0.00799722222222222,0.466363036979802,-0.00435607406804934,9.98351750963806,21.0833333333333,21.2083333333333,-8.5
333,-44.9474613333333,0.670929333333333,-2.14845633333333,0.000820666666666667,0.00240833333333333,-0.00777233333333333,0.509946,0,9.95375,21.0555555555556,21.2777777777778,-8.43055555555556
334,-44.8786126666667,0.625021666666667,-2.14279733333333,0.000459777777777778,0.00234655555555556,-0.00821077777777778,0.579682,-0.008717,9.98776688888889,21.1944444444444,21.4166666666667,-8.46527777777778
335,-44.8693017777778,0.454987666666667,-2.26744177777778,3.66666666666664e-06,0.002356,-0.00777411111111111,0.509946,-0.0697361111111111,9.94524155555555,21.25,21.5,-8.27083333333333
336,-44.8964556666667,0.256725444444444,-2.31294011111111,-0.000314333333333333,0.00225133333333333,-0.006917,0.496870333333333,-0.039227,9.88993633333333,21.2986111111111,21.5,-8.1875
337,-44.982637,0.118505666666667,-2.348711,-0.000275111111111111,0.00207688888888889,-0.00593977777777778,0.470719,-0.0566607777777778,9.838885,21.3125,21.8333333333333,-8.13194444444444
338,-45.1142265555556,0.0197958888888889,-2.41350833333333,-0.000182666666666667,0.00194866666666667,-0.00526111111111111,0.405341222222222,-0.034868,9.81762,21.4375,21.9375,-7.75
339,-45.2276096666667,0.0393876666666667,-2.45775922222222,-0.000175,0.001798,-0.003962,0.405341666666667,-0.0261513333333333,9.85165133333333,21.4583333333333,21.875,-7.93055555555556
340,-45.409437,0.221898,-2.508253,-0.000378555555555555,0.00184066666666667,-0.00317633333333333,0.462002111111111,-0.039227,9.84739344444444,21.5694444444444,21.8888888888889,-7.79166666666667
341,-45.4759631111111,0.315259555555556,-2.57235066666667,-0.000498111111111111,0.00188266666666667,-0.00180322222222222,0.470719,-0.00435855555555556,9.804861,21.2916666666667,21.9166666666667,-7.5
342,-45.5004895555556,0.354323777777778,-2.678882,-0.000610666666666667,0.00180333333333333,-0.000622666666666667,0.392266,0,9.838885,21.0694444444444,21.875,-7.55555555555556
343,-45.4654933333333,0.309999,-2.70948733333333,-0.000723333333333333,0.00212933333333333,-4.44444444444444e-05,0.435851444444444,0.008717,9.84739355555555,21.0694444444444,21.8402777777778,-7.69444444444444
344,-45.3972691111111,0.143087,-2.59846444444444,-0.000926666666666667,0.00342877777777778,0.000188333333333333,0.453285,0.078453,9.90695333333333,21.0833333333333,21.6041666666667,-7.79166666666667
345,-45.3493763333333,-0.0296507777777778,-2.57605166666667,-0.00107066666666667,0.004875,0.000355,0.418417,0.0653776666666667,9.877173,21.0138888888889,21.4513888888889,-8.00694444444444
346,-45.3742503333333,-0.088953,-2.639355,-0.00112644444444444,0.00578266666666667,0.00106844444444444,0.453285222222222,0.00435855555555556,9.86015611111111,21.0555555555556,21.4930555555556,-7.95138888888889
347,-45.374331,-0.0543161111111111,-2.70420455555556,-0.00118111111111111,0.00627533333333333,0.00257711111111111,0.453285222222222,-0.039227,9.81762,21.0625,21.5,-8.0625
348,-45.3910547777778,0.074111,-2.79901411111111,-0.001117,0.006475,0.003072,0.496870333333333,-0.039227,9.77508266666667,21.1388888888889,21.3263888888889,-8.20833333333333
349,-45.365293,0.221969,-2.898372,-0.000995,0.00642066666666667,0.00462522222222222,0.509946,-0.0697361111111111,9.76232,21.25,21.4375,-8.38888888888889
350,-45.3091756666667,0.300116555555556,-2.87910377777778,-0.00103366666666667,0.00594333333333333,0.00543544444444444,0.544813555555556,-0.113321444444444,9.83037777777778,21.2083333333333,21.4583333333333,-8.45833333333333
351,-45.2252323333333,0.211190555555556,-2.79618333333333,-0.00124466666666667,0.00571266666666667,0.00581166666666667,0.509946,-0.078453,9.724031,21.2361111111111,21.5277777777778,-8.52777777777778
352,-45.1241376666667,0.161919333333333,-2.837155,-0.00141155555555556,0.00549577777777778,0.00586233333333333,0.584040444444444,-0.069736,9.77508144444444,21.2361111111111,21.5625,-8.49305555555556
353,-45.0419378888889,0.132251333333333,-2.900781,-0.00135377777777778,0.00531188888888889,0.00592066666666667,0.531738,-0.00871711111111111,9.86866455555556,21.125,21.6041666666667,-8.47916666666667
354,-45.0113384444444,0.132060222222222,-2.92269988888889,-0.00125666666666667,0.005009,0.00616133333333333,0.444568,-0.0523023333333333,9.85164766666667,21.0763888888889,21.5763888888889,-8.45138888888889
355,-44.9488886666667,0.161824666666667,-2.967863,-0.00118455555555556,0.00475466666666667,0.00625977777777778,0.427134,-0.0610192222222222,9.877173,21.0625,21.6180555555556,-8.49305555555556
356,-44.8765691111111,0.245798222222222,-2.94192911111111,-0.00106055555555556,0.00427822222222222,0.00637244444444444,0.470719,-0.039227,9.81336577777778,21.25,21.5625,-8.375
357,-44.7403548888889,0.266605333333333,-2.697172,-0.000733,0.003526,0.006981,0.444568333333333,-0.0653776666666667,9.76232,21.3125,21.5555555555556,-8.1875
358,-44.636085,0.222568,-2.582754,-0.000415111111111111,0.002661,0.00732844444444444,0.492512,-0.0479438888888889,9.82187055555556,21.3125,21.4583333333333,-8.22916666666667
359,-44.5816265555556,0.218127111111111,-2.542459,-0.000376222222222222,0.00176477777777778,0.00787155555555556,0.509946,-0.0740945555555556,9.838885,21.3333333333333,21.2708333333333,-8.33333333333333
360,-44.6230483333333,0.158820888888889,-2.52191433333333,-0.000232666666666667,0.001216,0.008133,0.431493,0,9.838885,21.4027777777778,21.1875,-8.22222222222222
361,-44.713696,0.089351,-2.47667266666667,0.000170666666666667,0.000928888888888889,0.00757055555555556,0.505587444444444,-0.039227,9.76232,21.4375,21.2569444444444,-8.22222222222222
362,-44.8603393333333,0.0297436666666667,-2.56119311111111,0.000597333333333333,0.000676666666666667,0.00747388888888889,0.462002111111111,-0.039227,9.75381133333333,21.4375,21.3958333333333,-8.25
363,-44.9479043333333,-0.118698,-2.52811977777778,0.000826,0.000296666666666667,0.00721433333333333,0.470719333333333,-0.0261513333333333,9.74955666666667,21.3888888888889,21.3402777777778,-8.34722222222222
364,-45.0048223333333,-0.207489333333333,-2.480098,0.000896222222222222,8.31111111111111e-05,0.00691966666666667,0.479436,0.0174342222222222,9.800608,21.375,21.3125,-8.43055555555556
365,-45.0565853333333,-0.187725444444444,-2.52203066666667,0.000860888888888889,0.000145333333333333,0.00605477777777778,0.414058777777778,-0.00435855555555556,9.821873,21.3125,21.4375,-8.4375
366,-45.143264,-0.138407222222222,-2.57564222222222,0.000663,0.000262,0.004084,0.431493,-0.0653776666666667,9.86441033333333,21.3194444444444,21.4930555555556,-8.40972222222222
367,-45.121418,-3e-06,-2.633369,0.000591111111111111,0.000320222222222222,0.00381433333333333,0.492512,-0.078453,9.81762244444445,21.3611111111111,21.4375,-8.6875
368,-45.0931236666667,0.198751777777778,-2.794937,0.000576,0.000521555555555556,0.00346922222222222,0.475077555555556,-0.0435854444444444,9.800608,21.3333333333333,21.4791666666667,-8.60416666666667
369,-45.0554112222222,0.368169111111111,-2.89770833333333,0.000605,0.000541,0.003456,0.470719,-0.039227,9.838885,21.375,21.5069444444444,-8.49305555555556
370,-45.033643,0.418769333333333,-3.01821033333333,0.000810555555555555,0.000463444444444444,0.00375066666666667,0.501229,0,9.84739355555555,21.3055555555556,21.5416666666667,-8.52777777777778
371,-45.0493625555556,0.428434222222222,-3.12607188888889,0.00127611111111111,0.000327888888888889,0.00409955555555556,0.448927,0.00871711111111111,9.92397044444444,21.125,21.75,-8.45833333333333
372,-45.1081931111111,0.377808666666667,-3.11933244444444,0.00203633333333333,7.56666666666667e-05,0.003572,0.483795,0.065378,9.95375,20.9652777777778,21.9097222222222,-8.38888888888889
373,-45.1975153333333,0.327715333333333,-2.96934,0.00299622222222222,-2.72222222222222e-05,0.00251488888888889,0.448926777777778,0.082812,9.95375,20.9930555555556,22.1597222222222,-8.20833333333333
374,-45.3678353333333,0.277376666666667,-2.86362188888889,0.00373711111111111,-5.01111111111111e-05,0.00192955555555556,0.470719,-0.0261507777777778,9.88993611111111,21,22.25,-8.1875
375,-45.5124962222222,0.227654,-2.73315322222222,0.003997,-0.000227,0.002182,0.444568333333333,-0.0523023333333333,9.76231566666667,21,22.1805555555556,-8.41666666666667
376,-45.621122,0.312681,-2.590858,0.00378511972423527,-0.000641588442852102,0.001206785576636,0.400983111111111,-0.039227,9.84314144444444,21,22.0833333333333,-8.75
377,-45.6836311111111,0.312593111111111,-2.65179822222222,0.003708,-0.00124277777777778,0.000597444444444444,0.392266,-0.0740945555555556,9.84313922222222,21.0833333333333,21.875,-8.77083333333333
378,-45.7094842222222,0.302891555555556,-2.77313244444444,0.003456,-0.00161733333333333,-0.000302333333333333,0.431493,-0.078453,9.800608,21.1944444444444,21.6944444444444,-8.8125
379,-45.6442026666667,0.268352666666667,-2.75500233333333,0.00334733333333333,-0.00202822222222222,-0.000608777777777778,0.505587444444444,-0.039227,9.87291877777778,21.1944444444444,21.5208333333333,-8.77777777777778
380,-45.5483464444444,0.248425333333333,-2.80463455555556,0.00321177777777778,-0.00253266666666667,-0.000647666666666667,0.462002111111111,-0.056661,9.84739344444444,21.125,21.3125,-8.75
381,-45.4894231111111,0.223792,-2.78335344444444,0.00316466666666667,-0.00317666666666667,-0.000453666666666667,0.431493,-0.104604333333333,9.877173,21.0138888888889,21.3958333333333,-8.55555555555556
382,-45.4430506666667,0.164490666666667,-2.77774233333333,0.00306788888888889,-0.00369788888888889,-2.11111111111111e-06,0.414058777777778,-0.0610192222222222,9.89419033333333,20.9444444444444,21.4930555555556,-8.27777777777778
383,-45.359974,0.0998596666666667,-2.75149855555556,0.002789,-0.00375588888888889,0.000103,0.370473222222222,-0.0610192222222222,9.915462,20.6875,21.1875,-8.125
384,-45.3430175555556,0.0897674444444444,-2.65612788888889,0.002391,-0.003805,0.000768,0.431492333333333,-0.104604333333333,9.86441066666667,20.75,21.5833333333333,-7.92361111111111
385,-45.294102,0.134228,-2.594917,0.00216022222222222,-0.00369077777777778,0.00200355555555556,0.501228888888889,-0.0871701111111111,9.89844488888889,20.8055555555556,21.7222222222222,-7.86805555555556
386,-45.1040927777778,0.183580333333333,-2.67011044444444,0.00181133333333333,-0.003473,0.00209644444444444,0.544813555555556,-0.113321444444444,9.915462,21,21.7291073607157,-8.10414294428629
387,-44.835113,0.243126777777778,-2.61268911111111,0.001606,-0.00342666666666667,0.00193733333333333,0.392266,-0.11768,9.838885,20.9722420134082,21.9930159731835,-8.21525798659175
388,-44.5481113333333,0.297471666666667,-2.71881666666667,0.00145844444444444,-0.00330288888888889,0.00168133333333333,0.396624555555556,-0.143830555555556,9.80911522222222,20.9722222222222,22.0625,-8.25
389,-44.23851,0.228044777777778,-2.77723444444444,0.001439,-0.003264,0.00220466666666667,0.457643888888889,-0.0305098888888889,9.86866455555556,21.0416666666667,22.1041666666667,-8.41666666666667
390,-44.0453122222222,0.104020888888889,-2.77128,0.00139633333333333,-0.00318266666666667,0.00365933333333333,0.536096666666667,-0.026151,9.81336333333333,21.1111111111111,22.4652777777778,-8.5
